<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.09.03	21:00:00	1.61305	1.61339	1.61263	1.61279	1276	0	19
2019.09.03	21:20:00	1.61279	1.61280	1.61107	1.61118	1390	0	10
2019.09.03	21:40:00	1.61118	1.61202	1.60970	1.61004	1800	0	10
2019.09.03	22:00:00	1.61003	1.61070	1.60990	1.61054	1720	0	20
2019.09.03	22:20:00	1.61053	1.61140	1.61053	1.61104	991	0	19
2019.09.03	22:40:00	1.61104	1.61170	1.61091	1.61146	1285	0	16
2019.09.03	23:00:00	1.61148	1.61177	1.61061	1.61095	684	0	16
2019.09.03	23:20:00	1.61095	1.61153	1.61084	1.61142	596	0	22
2019.09.03	23:40:00	1.61139	1.61231	1.61073	1.61116	1223	0	17
2019.09.04	00:00:00	1.61038	1.61307	1.61038	1.61296	164	0	119
2019.09.04	00:20:00	1.61296	1.61296	1.61123	1.61132	96	0	111
2019.09.04	00:40:00	1.61132	1.61185	1.61132	1.61182	277	0	74
2019.09.04	01:00:00	1.61182	1.61247	1.61159	1.61217	509	0	32
2019.09.04	01:20:00	1.61217	1.61294	1.61217	1.61272	175	0	30
2019.09.04	01:40:00	1.61272	1.61280	1.61231	1.61268	267	0	29
2019.09.04	02:00:00	1.61268	1.61293	1.61234	1.61282	445	0	30
2019.09.04	02:20:00	1.61282	1.61299	1.61259	1.61298	482	0	27
2019.09.04	02:40:00	1.61298	1.61298	1.61236	1.61268	232	0	29
2019.09.04	03:00:00	1.61268	1.61273	1.61155	1.61164	1093	0	19
2019.09.04	03:20:00	1.61164	1.61172	1.61066	1.61164	948	0	26
2019.09.04	03:40:00	1.61164	1.61265	1.61155	1.61230	1032	0	23
2019.09.04	04:00:00	1.61228	1.61262	1.61130	1.61203	1341	0	26
2019.09.04	04:20:00	1.61203	1.61262	1.61151	1.61226	885	0	27
2019.09.04	04:40:00	1.61227	1.61264	1.61209	1.61227	1220	0	19
2019.09.04	05:00:00	1.61227	1.61251	1.61203	1.61213	1240	0	23
2019.09.04	05:20:00	1.61213	1.61259	1.61204	1.61250	511	0	29
2019.09.04	05:40:00	1.61250	1.61388	1.61242	1.61384	805	0	22
2019.09.04	06:00:00	1.61382	1.61386	1.61341	1.61366	472	0	15
2019.09.04	06:20:00	1.61366	1.61384	1.61338	1.61372	494	0	20
2019.09.04	06:40:00	1.61372	1.61380	1.61306	1.61333	382	0	24
2019.09.04	07:00:00	1.61333	1.61350	1.61278	1.61280	571	0	19
2019.09.04	07:20:00	1.61280	1.61291	1.61228	1.61231	584	0	26
2019.09.04	07:40:00	1.61231	1.61262	1.61184	1.61248	544	0	25
2019.09.04	08:00:00	1.61247	1.61288	1.61236	1.61281	151	0	26
2019.09.04	08:20:00	1.61281	1.61368	1.61265	1.61311	367	0	23
2019.09.04	08:40:00	1.61311	1.61361	1.61271	1.61309	452	0	22
2019.09.04	09:00:00	1.61309	1.61492	1.61223	1.61351	1575	0	21
2019.09.04	09:20:00	1.61351	1.61521	1.61314	1.61513	2477	0	19
2019.09.04	09:40:00	1.61513	1.61666	1.61463	1.61658	2497	0	16
