<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.01.04	16:00:00	1.32011	1.32094	1.31976	1.32061	3512	0	8
2018.01.04	16:20:00	1.32062	1.32146	1.32033	1.32057	3928	0	8
2018.01.04	16:40:00	1.32056	1.32069	1.31921	1.31995	4932	0	8
2018.01.04	17:00:00	1.31998	1.32013	1.31898	1.31963	4293	0	8
2018.01.04	17:20:00	1.31963	1.32118	1.31943	1.32087	3886	0	8
2018.01.04	17:40:00	1.32086	1.32130	1.32009	1.32097	4390	0	8
2018.01.04	18:00:00	1.32099	1.32179	1.32044	1.32088	4668	0	8
2018.01.04	18:20:00	1.32087	1.32092	1.31997	1.32046	3787	0	8
2018.01.04	18:40:00	1.32047	1.32092	1.31997	1.32043	3501	0	8
2018.01.04	19:00:00	1.32042	1.32064	1.32000	1.32020	2498	0	9
2018.01.04	19:20:00	1.32019	1.32039	1.31995	1.32026	2249	0	10
2018.01.04	19:40:00	1.32025	1.32051	1.31975	1.31979	2670	0	8
2018.01.04	20:00:00	1.31978	1.32020	1.31966	1.31988	2162	0	11
2018.01.04	20:20:00	1.31988	1.32037	1.31947	1.32018	2798	0	8
2018.01.04	20:40:00	1.32019	1.32040	1.32001	1.32021	1603	0	11
2018.01.04	21:00:00	1.32023	1.32056	1.32003	1.32029	1743	0	11
2018.01.04	21:20:00	1.32029	1.32090	1.32027	1.32068	1925	0	10
2018.01.04	21:40:00	1.32067	1.32122	1.32056	1.32114	2278	0	8
2018.01.04	22:00:00	1.32118	1.32136	1.32060	1.32134	1973	0	8
2018.01.04	22:20:00	1.32135	1.32138	1.32096	1.32124	1578	0	12
2018.01.04	22:40:00	1.32123	1.32127	1.32093	1.32104	1797	0	10
2018.01.04	23:00:00	1.32105	1.32111	1.32083	1.32103	1185	0	11
2018.01.04	23:20:00	1.32102	1.32118	1.32058	1.32104	1344	0	8
2018.01.04	23:40:00	1.32103	1.32116	1.31899	1.31899	1689	0	8
2018.01.05	00:00:00	1.31857	1.32086	1.31834	1.32049	358	0	56
2018.01.05	00:20:00	1.32049	1.32073	1.32012	1.32045	261	0	37
2018.01.05	00:40:00	1.32046	1.32060	1.32004	1.32010	431	0	43
2018.01.05	01:00:00	1.32003	1.32085	1.31972	1.32059	1210	0	18
2018.01.05	01:20:00	1.32060	1.32064	1.32022	1.32039	765	0	29
2018.01.05	01:40:00	1.32036	1.32057	1.32016	1.32052	221	0	29
2018.01.05	02:00:00	1.32050	1.32072	1.32036	1.32068	1130	0	13
2018.01.05	02:20:00	1.32069	1.32093	1.32042	1.32075	1711	0	8
2018.01.05	02:40:00	1.32077	1.32143	1.32060	1.32133	2117	0	8
2018.01.05	03:00:00	1.32133	1.32136	1.32074	1.32084	1974	0	10
2018.01.05	03:20:00	1.32084	1.32102	1.32040	1.32056	1257	0	10
2018.01.05	03:40:00	1.32055	1.32089	1.32039	1.32082	1203	0	8
