<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.09.11	12:20:00	11902.09	11910.17	11891.10	11905.17	1774	0	60
2018.09.11	12:40:00	11904.93	11944.60	11898.60	11936.37	1100	0	55
2018.09.11	13:00:00	11936.89	11949.33	11920.17	11924.10	1074	0	59
2018.09.11	13:20:00	11923.60	11934.10	11921.60	11926.89	616	0	65
2018.09.11	13:40:00	11927.41	11938.77	11921.69	11935.73	582	0	62
2018.09.11	14:00:00	11934.97	11934.97	11906.10	11910.61	1057	0	65
2018.09.11	14:20:00	11910.09	11911.41	11891.10	11902.60	1025	0	51
2018.09.11	14:40:00	11902.93	11912.60	11900.89	11905.29	673	0	61
2018.09.11	15:00:00	11904.77	11914.60	11886.33	11912.13	1226	0	52
2018.09.11	15:20:00	11912.10	11922.10	11908.10	11914.10	698	0	51
2018.09.11	15:40:00	11914.93	11917.61	11901.10	11903.09	938	0	68
2018.09.11	16:00:00	11904.09	11913.69	11899.37	11902.29	899	0	50
2018.09.11	16:20:00	11902.60	11920.33	11900.60	11917.17	1612	0	50
2018.09.11	16:40:00	11917.60	11976.25	11910.10	11961.60	2588	0	57
2018.09.11	17:00:00	11960.60	11983.69	11956.10	11956.60	2023	0	50
2018.09.11	17:20:00	11956.17	11964.21	11938.49	11939.49	1770	0	50
2018.09.11	17:40:00	11939.73	11953.10	11930.81	11952.21	1688	0	55
2018.09.11	18:00:00	11951.21	11982.10	11951.21	11976.73	1390	0	53
2018.09.11	18:20:00	11976.21	11983.69	11964.73	11976.10	1504	0	65
2018.09.11	18:40:00	11976.10	11999.60	11968.60	11996.29	811	0	51
2018.09.11	19:00:00	11996.05	12002.93	11983.81	11985.81	1049	0	58
2018.09.11	19:20:00	11986.29	11989.10	11980.10	11983.60	371	0	57
2018.09.11	19:40:00	11983.10	11990.10	11981.10	11989.10	302	0	67
2018.09.11	20:00:00	11989.10	11994.60	11983.10	11992.10	365	0	73
